MaterialType-2,use PCA data,500,0.996435730181,0.997795028824,
Sex-2,use PCA data,500,0.918178821237,0.928389525784,
DiseaseState-16,use PCA data,500,0.939518808714,0.958576779026,
BioSourceType-7,use PCA data,500,0.979607417887,0.985204425204,
