MaterialType-2,use PCA data,500,0.99723077528,0.998303934676,
MaterialType-2,use PCA data,500,0.99723077528,0.998303934676,
Sex-2,use PCA data,500,0.919222650394,0.929036761284,
DiseaseState-16,use PCA data,500,0.934741258768,0.955877113068,
BioSourceType-7,use PCA data,500,0.98217776299,0.986213394449,
